date,symbol,open,high,low,close,volume,vwap,sector,market_cap,returns
2023-03-08,ITC,1389.28,1447.57,1372.19,1429.98,2607202,1416.58,Consumer,146247676926.0,0.03008168734062333
2023-03-08,JSWSTEEL,3577.86,3581.77,3564.14,3568.04,5332511,3571.32,Materials,88099796274.0,-0.002175724728873396
2023-03-08,KOTAKBANK,2468.75,2520.21,2456.17,2507.43,3577069,2494.6,Financials,83581028801.0,0.00395587675922382
2023-03-08,LT,620.33,639.82,612.93,632.28,2843005,628.35,Industrials,9032622345.0,0.021635508733377495
2023-03-08,M&M,4447.38,4489.31,4330.16,4371.37,3619223,4396.94,Auto,38249464046.0,-0.015517074412141674
2023-03-08,MARUTI,25540.97,26505.0,25460.97,26422.24,8848785,26129.4,Auto,77876069364.0,0.03770533395019604
2023-03-08,NESTLEIND,31683.23,32544.47,31325.86,32181.47,6123638,32017.26,Consumer,30718676244.0,0.018916211425904716
2023-03-08,NTPC,354.98,362.95,351.95,359.88,7224531,358.26,Utilities,32988568454.0,0.017012377776521648
2023-03-08,ONGC,98.13,99.03,97.65,98.55,8186126,98.41,Energy,12318344818.0,-0.0017220421393840946
2023-03-08,POWERGRID,147.35,150.54,141.75,144.89,2301477,145.73,Utilities,13229339624.0,-0.007874554916461274
2023-03-08,RELIANCE,2322.87,2404.42,2295.48,2376.39,3764356,2358.76,Energy,95055773456.0,0.01964292610089191
2023-03-08,SBICARD,1865.32,1918.03,1734.1,1784.52,5990673,1812.22,Financials,17845195878.0,-0.04024008519151956
2023-03-08,SBILIFE,2870.0,2918.21,2858.58,2906.64,4909512,2894.48,Financials,29066402630.0,0.019183500296290568
2023-03-08,SBIN,942.62,975.1,886.73,918.38,2145014,926.74,Financials,80559286535.0,-0.026283702831939038
2023-03-08,SHREECEM,49812.4,50162.36,49615.25,49964.61,7207539,49914.07,Materials,18505409699.0,0.003951337366450147
2023-03-08,SUNPHARMA,987.14,992.47,983.4,988.73,7149771,988.2,Healthcare,23369906024.0,0.0003338729259410034
2023-03-08,TATACONSUM,987.05,997.38,975.94,986.26,6455670,986.53,Consumer,9506104197.0,0.0020828888143789026
2023-03-08,TATAPOWER,343.94,351.41,332.58,339.97,5028978,341.32,Utilities,10735752412.0,-0.012690944996224474
2023-03-08,TATASTEEL,164.14,165.61,162.85,164.32,5971444,164.26,Materials,18960159764.0,-0.004905226185429656
2023-03-08,TCS,4889.9,4940.77,4807.26,4857.8,8180059,4868.61,IT,166553089584.0,-0.008213506246388724
2023-03-08,TECHM,1037.9,1085.04,1026.72,1073.48,6024584,1061.75,IT,19517835147.0,0.031448474657698844
2023-03-08,TITAN,3431.41,3742.55,3355.15,3661.19,6633913,3586.3,Consumer,32824434743.0,0.06002542075990136
2023-03-08,ULTRACEMCO,5714.18,5739.79,5659.45,5684.92,4955571,5694.72,Materials,16344157481.0,-0.002234254473335473
2023-03-08,VEDL,322.76,326.77,322.46,326.46,7444864,325.23,Materials,11871306992.0,0.02312899586310646
2023-03-08,WIPRO,172.14,184.33,168.3,180.32,3774824,177.65,IT,10017653549.0,0.039128680919725545
2023-03-09,ADANIENT,2850.4,2911.04,2798.98,2859.45,13118206,2856.49,Industrials,29785925861.0,-0.0026194994000614535
2023-03-09,ADANIPORTS,1015.66,1025.48,987.33,996.97,1478103,1003.26,Industrials,21185638612.0,-0.017763546798029495
2023-03-09,APOLLOHOSP,5756.11,5789.86,5590.04,5623.01,6188668,5667.64,Healthcare,16357847418.0,-0.015165685862407186
2023-03-09,ASIANPAINT,4116.6,4157.79,3998.69,4039.09,5196933,4065.19,Consumer,39088005256.0,-0.003832655507407523
2023-03-09,AXISBANK,1092.64,1103.72,1090.39,1101.46,4149330,1098.53,Financials,33043796505.0,0.008090644505866829
2023-03-09,BAJAJ-AUTO,8366.96,8465.56,8276.58,8375.09,2701185,8372.41,Auto,24566936517.0,0.005538506608268046
2023-03-09,BAJFINANCE,5146.81,5164.97,5020.73,5038.51,4839817,5074.74,Financials,32390427362.0,-0.019928184619215084
2023-03-09,BHARTIARTL,1839.13,1860.01,1813.15,1833.97,1685846,1835.71,Telecom,97811902902.0,0.00014724327861692643
2023-03-09,BPCL,645.98,695.38,624.65,673.15,7576189,664.39,Energy,14958979341.0,0.047329360695782086
2023-03-09,BRITANNIA,7834.01,8016.27,7585.27,7765.93,3482103,7789.15,Consumer,19414833156.0,-7.210464444029618e-05
2023-03-09,CIPLA,1388.54,1395.29,1367.62,1374.31,2400659,1379.08,Healthcare,21759889805.0,-0.012509700227057219
2023-03-09,COALINDIA,317.86,321.39,305.39,308.82,6945326,311.87,Energy,19301459117.0,-0.03045334672861988
2023-03-09,DIVISLAB,4172.47,4189.66,4075.77,4092.63,2970810,4119.35,Healthcare,21486317110.0,-0.013691004087298397
2023-03-09,DRREDDY,5795.36,5803.1,5775.64,5783.37,2808552,5787.37,Healthcare,24468106473.0,0.0013921282420226166
2023-03-09,EICHERMOT,4561.0,4665.72,4505.36,4609.49,1963106,4593.52,Auto,18437958673.0,0.021776669437517215
2023-03-09,GRASIM,1077.97,1081.19,1065.87,1069.05,5328448,1072.04,Materials,8017908765.0,-0.0016342921180425574
2023-03-09,HCLTECH,782.93,796.79,782.4,796.26,5492880,791.82,IT,23224136965.0,0.015650709830482556
2023-03-09,HDFCBANK,2352.03,2360.5,2342.14,2350.61,2563585,2351.09,Financials,128215196116.0,-0.002393633952254559
2023-03-09,HDFCLIFE,670.28,685.36,665.11,680.12,4676269,676.87,Financials,13602452244.0,0.01097006272854295
2023-03-09,HEROMOTOCO,6950.76,7055.24,6627.3,6728.44,9395508,6803.66,Auto,26913770638.0,-0.02159817477755477
2023-03-09,HINDALCO,983.52,1006.42,978.96,1001.77,6984391,995.72,Materials,21314321680.0,0.015963003154062294
2023-03-09,HINDUNILVR,6394.23,6538.35,6374.56,6518.3,4378787,6477.07,Consumer,149377701891.0,0.018328443457095833
2023-03-09,ICICIBANK,1508.75,1529.6,1436.93,1457.06,8205979,1474.53,Financials,107362628732.0,-0.03262514938255223
2023-03-09,INDUSINDBK,914.35,917.55,874.42,877.49,4044024,889.82,Financials,13162415381.0,-0.0404806945796109
2023-03-09,INFY,663.78,674.82,662.42,673.44,2193903,670.23,IT,35916832136.0,0.020611057225994323
2023-03-09,ITC,1426.67,1462.31,1419.55,1455.05,6981341,1445.64,Consumer,148811792492.0,0.017531713730261966
2023-03-09,JSWSTEEL,3570.94,3686.5,3433.94,3548.78,3944596,3556.41,Materials,87624314595.0,-0.00539792154796459
2023-03-09,KOTAKBANK,2509.22,2576.68,2499.06,2566.29,4591506,2547.35,Financials,85543085422.0,0.023474234574843544
2023-03-09,LT,634.92,651.31,624.44,640.74,4972317,638.83,Industrials,9153430917.0,0.01338014803568055
2023-03-09,M&M,4385.4,4487.68,4327.94,4429.65,6206910,4415.09,Auto,38759401967.0,0.013332204777907197
2023-03-09,MARUTI,26513.97,27342.87,25874.6,26699.04,2519666,26638.84,Auto,78691913191.0,0.010476023228916276
2023-03-09,NESTLEIND,32283.04,32310.23,31418.54,31445.02,7432139,31724.6,Consumer,30015704789.0,-0.02288428713790891
2023-03-09,NTPC,360.39,365.0,343.98,348.44,2627701,352.47,Utilities,31940098620.0,-0.03178837390241196
2023-03-09,ONGC,98.54,100.49,96.4,98.34,10038874,98.41,Energy,12293110132.0,-0.002130898021308947
2023-03-09,POWERGRID,144.67,148.84,140.9,145.06,3222960,144.93,Utilities,13244312317.0,0.001173303885706467
2023-03-09,RELIANCE,2387.99,2404.01,2383.81,2399.81,10225631,2395.88,Energy,95992552798.0,0.009855284696535627
2023-03-09,SBICARD,1776.53,1788.49,1761.46,1773.4,3426130,1774.45,Financials,17733988661.0,-0.0062313675386097556
2023-03-09,SBILIFE,2896.44,2980.33,2857.37,2940.67,7346893,2926.12,Financials,29406683626.0,0.011707676217213026
2023-03-09,SBIN,919.4,927.89,895.18,903.52,8390752,908.86,Financials,79255860481.0,-0.016180665955269125
2023-03-09,SHREECEM,50448.37,50665.45,49280.6,49493.57,9736885,49813.21,Materials,18330950836.0,-0.009427472765223266
2023-03-09,SUNPHARMA,996.47,1004.39,978.06,985.9,6059878,989.45,Healthcare,23303064955.0,-0.002862257643643895
2023-03-09,TATACONSUM,989.98,1079.02,976.67,1064.7,5044016,1040.13,Consumer,10262190308.0,0.0795327804027337
2023-03-09,TATAPOWER,340.54,364.25,334.11,357.49,3662011,351.95,Utilities,11289194226.0,0.05153395887872447
2023-03-09,TATASTEEL,164.4,165.19,163.43,164.21,5648967,164.28,Materials,18947518338.0,-0.00066942551119753
2023-03-09,TCS,4877.79,4910.43,4875.43,4908.06,6115015,4897.97,IT,168276256986.0,0.010346247272427833
2023-03-09,TECHM,1072.46,1108.08,986.94,1020.84,1977217,1038.62,IT,18560815798.0,-0.04903677758318736
2023-03-09,TITAN,3647.22,3868.91,3553.55,3772.03,15884427,3731.5,Consumer,33818216893.0,0.03027430971897127
2023-03-09,ULTRACEMCO,5721.47,5792.37,5585.12,5655.2,6381990,5677.56,Materials,16258700755.0,-0.005227866003391424
2023-03-09,VEDL,325.24,337.56,322.64,334.89,5807814,331.7,Materials,12177759815.0,0.025822459106781936
2023-03-09,WIPRO,180.01,184.94,176.65,181.56,3572368,181.05,IT,10086757283.0,0.006876663708961894
2023-03-10,ADANIENT,2866.92,2868.46,2821.13,2822.65,5976946,2837.41,Industrials,29402617956.0,-0.012869607791708093
2023-03-10,ADANIPORTS,995.38,1013.52,972.68,990.73,3327647,992.31,Industrials,21053034276.0,-0.006258964662928634
2023-03-10,APOLLOHOSP,5646.0,5694.35,5564.43,5612.49,5482664,5623.76,Healthcare,16327248824.0,-0.0018708840994414722
2023-03-10,ASIANPAINT,4025.09,4155.92,4005.56,4135.85,11168257,4099.11,Consumer,40024359394.0,0.02395589105466822
2023-03-10,AXISBANK,1095.32,1118.35,1091.61,1114.58,3984430,1108.18,Financials,33437452094.0,0.011911462967334252
2023-03-10,BAJAJ-AUTO,8379.55,8413.58,8309.88,8343.77,2990776,8355.75,Auto,24475060028.0,-0.003739661305132258
2023-03-10,BAJFINANCE,5057.48,5080.14,4911.08,4933.19,8191154,4974.8,Financials,31713360794.0,-0.020903005055066037
2023-03-10,BHARTIARTL,1849.71,1863.41,1832.19,1845.86,2721207,1847.15,Telecom,98445623832.0,0.006483203105830393
2023-03-10,BPCL,674.48,680.61,622.67,628.38,2969319,643.89,Energy,13964053143.0,-0.06650820768030896
2023-03-10,BRITANNIA,7761.51,7810.76,7553.3,7601.54,2784755,7655.2,Consumer,19003844811.0,-0.021168102210553097
2023-03-10,CIPLA,1370.95,1375.44,1354.17,1358.63,5851381,1362.75,Healthcare,21511596538.0,-0.01140936178882479
2023-03-10,COALINDIA,308.47,309.06,303.7,304.29,3695574,305.68,Energy,19018079743.0,-0.014668739071303616
2023-03-10,DIVISLAB,4074.88,4080.38,4029.84,4035.28,6668887,4048.5,Healthcare,21185227275.0,-0.014012994089375286
2023-03-10,DRREDDY,5800.05,5889.97,5739.57,5829.19,7503183,5819.58,Healthcare,24661955619.0,0.007922716340126978
2023-03-10,EICHERMOT,4600.04,4623.61,4542.51,4565.9,2671225,4577.34,Auto,18263611553.0,-0.009456577625724383
2023-03-10,GRASIM,1062.88,1097.46,1059.79,1094.27,8159058,1083.84,Materials,8207028472.0,0.023591038772742268
2023-03-10,HCLTECH,799.31,801.62,784.13,786.41,2819039,790.72,IT,22936875438.0,-0.012370331298822035
2023-03-10,HDFCBANK,2346.83,2351.44,2343.13,2347.73,7267693,2347.43,Financials,128058142434.0,-0.0012252138806523316
2023-03-10,HDFCLIFE,684.14,685.28,661.3,662.4,2080963,669.66,Financials,13248047108.0,-0.02605422572487215
2023-03-10,HEROMOTOCO,6775.09,6838.53,6614.36,6676.88,5232127,6709.92,Auto,26707521130.0,-0.0076629946911913605
2023-03-10,HINDALCO,1002.15,1052.75,996.98,1047.35,4419942,1032.36,Materials,22283992363.0,0.04549946594527676
2023-03-10,HINDUNILVR,6548.42,6653.98,6547.61,6653.16,8633346,6618.25,Consumer,152468149565.0,0.020689443566574095
2023-03-10,ICICIBANK,1453.15,1485.9,1345.32,1376.34,5584113,1402.52,Financials,101414382541.0,-0.055399228583586146
2023-03-10,INDUSINDBK,873.89,901.44,872.15,899.65,1678496,891.08,Financials,13494700857.0,0.025253849046712684
2023-03-10,INFY,665.57,684.05,640.72,659.02,6738952,661.26,IT,35147502850.0,-0.021412449512948517
2023-03-10,ITC,1462.04,1475.25,1426.04,1439.04,6641102,1446.77,Consumer,147174168416.0,-0.011003058314147274
2023-03-10,JSWSTEEL,3527.59,3528.05,3445.34,3445.79,3297341,3473.06,Materials,85081203758.0,-0.0290212411025762
2023-03-10,KOTAKBANK,2554.95,2652.2,2540.54,2637.33,2757714,2610.02,Financials,87910889688.0,0.027681984499023926
2023-03-10,LT,640.4,654.14,637.85,651.54,2379615,647.84,Industrials,9307773321.0,0.016855510815619423
2023-03-10,M&M,4423.54,4742.93,4313.58,4627.88,10528485,4561.46,Auto,40493973042.0,0.04475071393902463
2023-03-10,MARUTI,26762.88,26859.27,25808.73,25902.02,6641358,26190.01,Auto,76342807756.0,-0.02985200966027246
2023-03-10,NESTLEIND,31702.6,32354.55,31455.62,32104.45,5894255,31971.54,Consumer,30645155212.0,0.020970888236038654
2023-03-10,NTPC,349.74,350.91,346.3,347.46,2685449,348.23,Utilities,31850748154.0,-0.002812535874182176
2023-03-10,ONGC,98.78,101.36,98.41,100.98,3731578,100.25,Energy,12622422828.0,0.02684563758389258
2023-03-10,POWERGRID,145.63,152.44,143.94,150.69,4232865,149.02,Utilities,13758694308.0,0.038811526264993734
2023-03-10,RELIANCE,2389.95,2485.34,2347.47,2441.94,4849760,2424.92,Energy,97677422746.0,0.017555556481554824
2023-03-10,SBICARD,1768.96,1823.93,1761.74,1816.52,1665364,1800.73,Financials,18165178264.0,0.024314875380624823
2023-03-10,SBILIFE,2948.55,2985.23,2910.44,2947.11,6108373,2947.6,Financials,29471100651.0,0.002189977114058994
2023-03-10,SBIN,910.02,922.75,898.48,911.19,10031372,910.81,Financials,79929128424.0,0.008489020718965845
2023-03-10,SHREECEM,49078.22,50084.95,48870.18,49873.54,4852618,49609.55,Materials,18471679847.0,0.007677158871344236
2023-03-10,SUNPHARMA,987.64,999.58,984.28,996.19,7156699,993.35,Healthcare,23546313982.0,0.010437164012577327
2023-03-10,TATACONSUM,1060.42,1099.04,1029.92,1068.32,11035085,1065.76,Consumer,10297032388.0,0.00340001878463414
2023-03-10,TATAPOWER,358.03,366.59,352.59,361.1,4904890,360.09,Utilities,11403150075.0,0.010098184564603319
2023-03-10,TATASTEEL,162.99,171.32,161.97,170.26,8899036,167.85,Materials,19645529380.0,0.036843066804701285
2023-03-10,TCS,4888.95,4995.78,4861.51,4967.9,4328151,4941.73,IT,170327952023.0,0.012192189989527202
2023-03-10,TECHM,1017.27,1034.12,1005.54,1022.33,5257321,1020.66,IT,18587732497.0,0.001459582304768725
2023-03-10,TITAN,3785.3,3811.15,3773.0,3798.8,3315467,3794.32,Consumer,34058233030.0,0.007096974308263615
2023-03-10,ULTRACEMCO,5671.53,5701.81,5522.72,5552.37,4192990,5592.3,Materials,15963051345.0,-0.018183264959683143
2023-03-10,VEDL,335.15,340.31,331.34,336.48,4030192,336.04,Materials,12235696450.0,0.00474782764489845
2023-03-10,WIPRO,182.43,185.24,180.87,183.67,7263279,183.26,IT,10203894480.0,0.011621502533597727
2023-03-13,ADANIENT,2807.15,2895.79,2803.47,2892.01,5708135,2863.76,Industrials,30125109245.0,0.024572653357660457
2023-03-13,ADANIPORTS,978.92,981.41,970.34,972.82,7825832,974.86,Industrials,20672461756.0,-0.018077579158802037
2023-03-13,APOLLOHOSP,5611.06,5655.93,5541.76,5586.43,7951224,5594.71,Healthcare,16251428265.0,-0.004643215399938283
2023-03-13,ASIANPAINT,4122.15,4211.49,4003.24,4091.92,8304968,4102.22,Consumer,39599257967.0,-0.010621758526058844
2023-03-13,AXISBANK,1115.59,1121.14,1109.64,1115.19,9772528,1115.32,Financials,33455595304.0,0.0005472913563855375
2023-03-13,BAJAJ-AUTO,8335.33,8464.54,8311.06,8439.96,10750830,8405.19,Auto,24757221139.0,0.011528361879581839
2023-03-13,BAJFINANCE,4916.11,4917.71,4883.42,4885.0,21386695,4895.38,Financials,31403600020.0,-0.009768527058556353
2023-03-13,BHARTIARTL,1842.42,1874.37,1820.85,1852.68,9552360,1849.3,Telecom,98809711951.0,0.0036947547484642573
2023-03-13,BPCL,624.56,628.39,615.39,619.19,14707656,620.99,Energy,13759835856.0,-0.014624908494859756
2023-03-13,BRITANNIA,7619.95,7676.68,7595.51,7652.14,1537455,7641.45,Consumer,19130359342.0,0.006656545910433964
2023-03-13,CIPLA,1365.16,1409.43,1295.97,1339.39,14434262,1348.26,Healthcare,21207042108.0,-0.014161324275189013
2023-03-13,COALINDIA,305.05,313.34,302.59,310.83,10873842,308.92,Energy,19426830940.0,0.021492655033027663
2023-03-13,DIVISLAB,4010.19,4086.52,3969.79,4045.76,7763790,4034.02,Healthcare,21240264683.0,0.002597093634146841
2023-03-13,DRREDDY,5841.43,5994.49,5520.53,5669.07,5531221,5728.03,Healthcare,23984525485.0,-0.027468653449278513
2023-03-13,EICHERMOT,4614.89,4686.92,4314.81,4383.23,3775588,4461.65,Auto,17532903607.0,-0.040007446505617716
2023-03-13,GRASIM,1100.9,1131.77,1060.98,1091.59,8184573,1094.78,Materials,8186931436.0,-0.00244912133202968
2023-03-13,HCLTECH,787.25,791.64,758.48,762.74,5559531,770.95,IT,22246444875.0,-0.030098803423150744
2023-03-13,HDFCBANK,2344.91,2394.51,2334.35,2383.78,2966788,2370.88,Financials,130024173499.0,0.015355258057783594
2023-03-13,HDFCLIFE,658.9,669.73,641.49,652.21,1818491,654.48,Financials,13044254248.0,-0.015383454106280059
2023-03-13,HEROMOTOCO,6679.24,6810.2,6465.16,6594.46,4711947,6623.27,Auto,26377821495.0,-0.012344088855872792
2023-03-13,HINDALCO,1053.66,1101.74,1049.76,1097.68,9560302,1083.06,Materials,23354910269.0,0.048054614025875075
2023-03-13,HINDUNILVR,6618.95,6899.5,6494.98,6772.66,5581984,6722.38,Consumer,155206750184.0,0.01796138977568562
2023-03-13,ICICIBANK,1371.63,1388.41,1295.25,1311.29,7982461,1331.65,Financials,96621566497.0,-0.04726303093712303
2023-03-13,INDUSINDBK,903.49,939.76,900.68,936.85,4185426,925.77,Financials,14052788503.0,0.041349413660868084
2023-03-13,INFY,662.4,673.81,626.33,637.3,3005141,645.81,IT,33989386770.0,-0.03295802858790331
2023-03-13,ITC,1439.59,1454.02,1384.49,1398.51,8411706,1412.34,Consumer,143029445441.0,-0.028164609739826485
2023-03-13,JSWSTEEL,3439.22,3448.46,3420.96,3430.18,2842755,3433.2,Materials,84695790054.0,-0.004530165796522767
2023-03-13,KOTAKBANK,2635.13,2748.6,2594.44,2706.79,6202184,2683.27,Financials,90226404465.0,0.026337242590043664
2023-03-13,LT,655.24,665.24,639.44,649.35,5377881,651.34,Industrials,9276414016.0,-0.0033612671516712878
2023-03-13,M&M,4674.26,4818.2,4649.59,4792.91,4197771,4753.57,Auto,41937951757.0,0.035659956610802235
2023-03-13,MARUTI,25932.46,26626.23,25702.05,26391.74,6017054,26240.01,Auto,77786178255.0,0.01890663353668942
2023-03-13,NESTLEIND,31964.22,32136.59,31249.19,31418.62,4363440,31601.46,Consumer,29990496859.0,-0.02136245909834933
2023-03-13,NTPC,348.64,351.95,333.04,336.24,5481179,340.41,Utilities,30822210502.0,-0.03229148678984628
2023-03-13,ONGC,100.67,106.81,99.51,105.59,3854890,103.97,Energy,13198411597.0,0.04565260447613384
2023-03-13,POWERGRID,150.28,150.5,147.81,148.02,2390738,148.77,Utilities,13514872997.0,-0.017718494923352535
2023-03-13,RELIANCE,2431.07,2471.35,2390.45,2430.72,6861129,2430.84,Energy,97228966737.0,-0.004594707486670568
2023-03-13,SBICARD,1825.92,1830.62,1776.32,1780.91,5262523,1795.95,Financials,17809084543.0,-0.019603417523616495
2023-03-13,SBILIFE,2939.87,2986.49,2836.28,2881.98,3739887,2901.58,Financials,28819818919.0,-0.022099616234209196
2023-03-13,SBIN,907.69,948.74,894.52,935.17,14870073,926.14,Financials,82032388325.0,0.02631723350783033
2023-03-13,SHREECEM,49909.43,50225.53,49393.28,49708.11,6371303,49775.64,Materials,18410410495.0,-0.0033169893294119346
2023-03-13,SUNPHARMA,996.46,1008.46,959.55,971.24,6862596,979.75,Healthcare,22956592786.0,-0.025045423061865746
2023-03-13,TATACONSUM,1061.96,1100.49,1050.05,1088.29,4934381,1079.61,Consumer,10489497008.0,0.018692901003444673
2023-03-13,TATAPOWER,361.22,367.98,361.01,367.76,6014192,365.58,Utilities,11613606835.0,0.018443644419828154
2023-03-13,TATASTEEL,168.56,171.52,167.91,170.86,4772047,170.09,Materials,19714291446.0,0.003524022083871925
2023-03-13,TCS,4984.69,4998.99,4828.44,4842.33,2559353,4889.92,IT,166022627933.0,-0.025276273677006356
2023-03-13,TECHM,1033.64,1037.8,1030.31,1034.47,3690695,1034.19,IT,18808558159.0,0.011874834935881706
2023-03-13,TITAN,3816.64,3843.24,3580.94,3606.07,11909336,3676.75,Consumer,32330257556.0,-0.050734442455512285
2023-03-13,ULTRACEMCO,5508.63,5541.44,5479.18,5511.98,12727432,5510.87,Materials,15846940333.0,-0.0072743711244027676
2023-03-13,VEDL,337.31,338.87,330.49,332.02,4962183,333.79,Materials,12073561794.0,-0.01325487398953884
2023-03-13,WIPRO,184.14,187.35,183.07,186.26,5671976,185.56,IT,10348004118.0,0.01410137747046325
2023-03-14,ADANIENT,2887.47,2961.56,2861.91,2935.58,11951500,2919.68,Industrials,30578908686.0,0.015065646384348597
2023-03-14,ADANIPORTS,972.64,989.01,963.77,980.07,1986457,977.61,Industrials,20826381766.0,0.007452560597027258
2023-03-14,APOLLOHOSP,5588.13,5739.17,5475.62,5625.89,3598709,5613.56,Healthcare,16366230207.0,0.007063545054712961
2023-03-14,ASIANPAINT,4088.47,4193.9,4069.11,4174.14,3588469,4145.72,Consumer,40394921131.0,0.02009325695517017
2023-03-14,AXISBANK,1123.22,1142.62,1115.0,1134.32,3912860,1130.65,Financials,34029624557.0,0.017154027564809438
2023-03-14,BAJAJ-AUTO,8485.68,8632.24,8411.85,8557.79,14157355,8533.96,Auto,25102856388.0,0.013960966639652517
2023-03-14,BAJFINANCE,4878.83,4906.33,4866.52,4893.97,5319567,4888.94,Financials,31461237762.0,0.001836233367451534
2023-03-14,BHARTIARTL,1841.02,1857.58,1806.96,1823.35,5861367,1829.29,Telecom,97245375737.0,-0.01583112032299161
2023-03-14,BPCL,620.21,624.16,613.06,617.0,5010024,618.08,Energy,13711095616.0,-0.0035368788255625283
2023-03-14,BRITANNIA,7656.31,7812.59,7524.71,7680.58,2805682,7672.63,Consumer,19201441488.0,0.0037166073804191235
2023-03-14,CIPLA,1327.74,1340.39,1290.96,1303.38,5117149,1311.58,Healthcare,20636824807.0,-0.02688537319227413
2023-03-14,COALINDIA,310.11,311.68,286.21,287.67,2942360,295.19,Energy,17979221621.0,-0.07451018241482477
2023-03-14,DIVISLAB,4022.42,4082.0,3971.2,4030.68,9240779,4027.96,Healthcare,21161047303.0,-0.0037273590128925616
2023-03-14,DRREDDY,5658.01,5717.3,5391.61,5448.71,1793165,5519.21,Healthcare,23052231402.0,-0.03887057312751474
2023-03-14,EICHERMOT,4401.8,4468.45,4224.63,4289.59,4110764,4327.56,Auto,17158346967.0,-0.0213632412627216
2023-03-14,GRASIM,1098.21,1107.82,1052.74,1062.04,7728646,1074.2,Materials,7965280240.0,-0.02707060343169132
2023-03-14,HCLTECH,765.64,769.44,764.53,768.32,7101740,767.43,IT,22409372594.0,0.007315730130844189
2023-03-14,HDFCBANK,2374.4,2376.22,2367.8,2369.61,3085487,2371.21,Financials,129251182155.0,-0.005944340501220835
2023-03-14,HDFCLIFE,644.88,671.05,630.02,655.94,2920800,652.34,Financials,13118814667.0,0.005719016881065908
2023-03-14,HEROMOTOCO,6568.76,6643.83,6437.48,6511.91,4431963,6531.07,Auto,26047628402.0,-0.012518083360881782
2023-03-14,HINDALCO,1101.21,1134.72,1035.45,1067.94,3532259,1079.37,Materials,22722234011.0,-0.02709350630420526
2023-03-14,HINDUNILVR,6772.83,6895.32,6743.97,6866.06,3693580,6835.12,Consumer,157347294938.0,0.013790741008702811
2023-03-14,ICICIBANK,1316.23,1330.17,1275.78,1289.44,2772078,1298.46,Financials,95011090734.0,-0.01666298072890049
2023-03-14,INDUSINDBK,937.44,984.54,926.49,973.17,3889547,961.4,Financials,14597538179.0,0.03876821262742158
2023-03-14,INFY,639.28,651.07,624.01,635.74,8431068,636.94,IT,33906071490.0,-0.0024478267691824263
2023-03-14,ITC,1392.89,1393.41,1392.63,1393.15,4981574,1393.07,Consumer,142481708201.0,-0.003832650463707732
2023-03-14,JSWSTEEL,3433.56,3484.43,3424.76,3475.53,2817907,3461.57,Materials,85815434583.0,0.01322088053688164
2023-03-14,KOTAKBANK,2703.51,2770.81,2658.38,2725.31,3171215,2718.17,Financials,90843808739.0,0.0068420527636054995
2023-03-14,LT,652.7,666.31,651.89,665.49,2827414,661.23,Industrials,9506984182.0,0.02485562485562487
2023-03-14,M&M,4825.22,4902.88,4603.39,4678.68,7529798,4728.31,Auto,40938459072.0,-0.02383312017125283
2023-03-14,MARUTI,26401.8,26633.12,26375.08,26606.19,6398309,26538.13,Auto,78418255273.0,0.008125648403629171
2023-03-14,NESTLEIND,31178.2,31630.35,30901.68,31352.29,2938853,31294.77,Consumer,29927185083.0,-0.0021111684727082025
2023-03-14,NTPC,336.15,345.68,330.68,340.15,3612108,338.84,Utilities,31180749817.0,0.011628598620033292
2023-03-14,ONGC,104.8,105.19,98.6,98.96,3779518,100.91,Energy,12369926900.0,-0.06279003693531593
2023-03-14,POWERGRID,147.65,151.81,144.33,148.47,7395134,148.2,Utilities,13556223347.0,0.003040129712200912
2023-03-14,RELIANCE,2417.52,2591.27,2383.23,2555.03,6452755,2509.84,Energy,102201115551.0,0.051141225645076505
2023-03-14,SBICARD,1789.19,1817.78,1726.68,1754.71,12161415,1766.39,Financials,17547143211.0,-0.014711580034926008
2023-03-14,SBILIFE,2874.64,3013.78,2801.14,2938.65,7899485,2917.86,Financials,29386452283.0,0.0196635646326484
2023-03-14,SBIN,926.29,939.37,900.07,912.96,3041406,917.46,Financials,80083827335.0,-0.0237496925692654
2023-03-14,SHREECEM,49920.04,50308.63,48535.9,48916.68,6784492,49253.73,Materials,18117288091.0,-0.01592154680594371
2023-03-14,SUNPHARMA,971.52,983.55,949.98,961.89,4801351,965.14,Healthcare,22735549101.0,-0.009626868745109318
2023-03-14,TATACONSUM,1088.2,1101.14,1043.82,1056.39,4885878,1067.12,Consumer,10182067562.0,-0.029312039989340954
2023-03-14,TATAPOWER,370.11,375.52,367.54,372.93,7022947,371.99,Utilities,11776677655.0,0.014058081357406937
2023-03-14,TATASTEEL,169.89,172.8,168.52,171.41,9570683,170.91,Materials,19778334012.0,0.0032190097155564423
2023-03-14,TCS,4846.73,4890.16,4780.89,4824.11,2540702,4831.72,IT,165398039253.0,-0.0037626514508511955
2023-03-14,TECHM,1032.1,1041.73,1013.25,1022.8,8057403,1025.93,IT,18596392001.0,-0.011281139134049378
2023-03-14,TITAN,3633.56,3633.8,3619.19,3619.44,3906516,3624.14,Consumer,32450116604.0,0.0037076374002722456
2023-03-14,ULTRACEMCO,5474.88,5485.27,5453.83,5464.2,3604831,5467.77,Materials,15709572657.0,-0.008668391394743735
2023-03-14,VEDL,329.11,334.89,328.87,334.65,3881418,332.8,Materials,12168973232.0,0.00792120956568887
